TIME_STAMP,Lon,Lat,API GPS Info GPS_Lon,API GPS Info GPS_Lat,API GPS Info Estimated accuracy,API GPS Info Speed,Event Technology,Event LTE Events,HO Statistics Intra-LTE HO Source PCI,HO Statistics Intra-LTE HO Target PCI,HO Statistics Intra-LTE HO Band Type,HO Statistics Intra-LTE HO Result,HO Statistics Intra-LTE HO HO Type,HO Statistics Intra-LTE HO Duration [sec],Random Access Procedure Latency KPI Handover Latency(ms) (Chipset-Based),LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-12-18 06:59:41.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,29.394,0.000,26.322
2022-12-18 06:59:42.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,28.940,0.000,25.753
2022-12-18 06:59:43.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,342,Band 66,0.004,28.332,0.000,28.521
2022-12-18 06:59:43.753911,-8.763220,4.179460,,,,,,eventA3,,,,,,,,,,,,,
2022-12-18 06:59:43.805725,-8.763220,4.179460,,,,,,Handover Attempt,342,227,Intraband,,,,,,,,,,
2022-12-18 06:59:43.845895,-8.763220,4.179460,,,,,,Handover Success,,,,Intra-LTE-HO Success,Unknown eNB HO,0.020,,,,,,,
2022-12-18 06:59:43.845985,-8.763220,4.179460,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,
2022-12-18 06:59:43.846161,-8.763220,4.179460,,,,,,Received RAR[True],,,,,,,,,,,,,
2022-12-18 06:59:43.846167,-8.763220,4.179460,,,,,,PRACH: Msg2(RAR),,,,,,,29,,,,,,
2022-12-18 06:59:43.846173,-8.763220,4.179460,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,
2022-12-18 06:59:44.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,227,Band 66,0.047,19.179,0.000,13.826
2022-12-18 06:59:44.663480,-8.763220,4.179460,,,,,,eventA3,,,,,,,,,,,,,
2022-12-18 06:59:44.750261,-8.763220,4.179460,,,,,,Handover Attempt,227,342,Intraband,,,,,,,,,,
2022-12-18 06:59:44.750686,-8.763220,4.179460,,,,,,Handover Success,,,,Intra-LTE-HO Success,Inter[X2-Based] eNB HO,0.021,,,,,,,
2022-12-18 06:59:44.750809,-8.763220,4.179460,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,
2022-12-18 06:59:44.750847,-8.763220,4.179460,,,,,,Received RAR[True],,,,,,,,,,,,,
2022-12-18 06:59:44.750851,-8.763220,4.179460,,,,,,PRACH: Msg2(RAR),,,,,,,30,,,,,,
2022-12-18 06:59:44.750856,-8.763220,4.179460,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,
2022-12-18 06:59:45.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE(3CA),,,,,,,,,342,Band 66,0.005,45.117,0.000,41.477
2022-12-18 06:59:46.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,48.091,0.000,44.320
2022-12-18 06:59:47.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,52.385,0.000,48.573
2022-12-18 06:59:48.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,50.669,0.000,46.534
2022-12-18 06:59:49.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,49.058,0.000,45.998
2022-12-18 06:59:50.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,50.425,0.000,45.814
2022-12-18 06:59:51.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,45.926,0.000,43.146
2022-12-18 06:59:52.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,42.725,0.000,37.757
2022-12-18 06:59:53.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.050,42.221,0.000,40.121
2022-12-18 06:59:54.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,35.599,0.000,33.139
2022-12-18 06:59:55.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,36.517,0.000,33.106
2022-12-18 06:59:56.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,36.036,0.000,33.344
2022-12-18 06:59:57.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,46.313,0.000,41.789
2022-12-18 06:59:58.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,33.491,0.000,31.781
2022-12-18 06:59:59.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.017,32.637,0.000,29.307
2022-12-18 07:00:00.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,32.217,0.000,29.307
2022-12-18 07:00:01.000000,-8.763220,4.179460,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,40.761,0.000,37.990
2022-12-18 07:00:02.000000,-8.763230,4.179450,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,30.064,0.000,27.136
2022-12-18 07:00:03.000000,-8.763240,4.179450,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.020,36.917,0.000,33.649
2022-12-18 07:00:04.000000,-8.763250,4.179450,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,38.895,0.000,35.820
2022-12-18 07:00:05.000000,-8.763260,4.179450,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,28.486,0.000,26.593
2022-12-18 07:00:06.000000,-8.763260,4.179450,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.065,36.908,0.000,31.478
2022-12-18 07:00:07.000000,-8.763270,4.179450,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.124,41.901,0.000,39.347
2022-12-18 07:00:08.000000,-8.763280,4.179450,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.066,39.627,0.000,36.634
2022-12-18 07:00:09.000000,-8.763290,4.179450,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.374,42.933,0.000,38.262
2022-12-18 07:00:10.000000,-8.763290,4.179450,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.128,46.720,0.000,43.146
2022-12-18 07:00:11.000000,-8.763300,4.179450,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.065,32.452,0.000,30.121
2022-12-18 07:00:12.000000,-8.763300,4.179440,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.096,40.756,0.000,37.176
2022-12-18 07:00:13.000000,-8.763300,4.179440,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.252,47.729,0.000,42.875
2022-12-18 07:00:14.000000,-8.763300,4.179440,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,32.403,0.000,31.749
2022-12-18 07:00:15.000000,-8.763310,4.179440,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,32.640,0.000,28.493
2022-12-18 07:00:16.000000,-8.763310,4.179430,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,38.277,0.000,35.005
2022-12-18 07:00:17.000000,-8.763310,4.179430,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,38.694,0.000,35.548
2022-12-18 07:00:18.000000,-8.763300,4.179430,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.016,36.833,0.000,33.649
2022-12-18 07:00:19.000000,-8.763300,4.179430,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.065,38.545,0.000,34.970
2022-12-18 07:00:20.000000,-8.763300,4.179430,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.049,39.388,0.000,36.127
2022-12-18 07:00:21.000000,-8.763300,4.179430,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,342,Band 66,0.004,32.410,0.000,30.664
2022-12-18 07:00:22.000000,-8.763300,4.179430,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,342,Band 66,0.006,22.585,0.000,20.603
2022-12-18 07:00:22.669434,-8.763300,4.179423,,,,,,eventA3,,,,,,,,,,,,,
2022-12-18 07:00:22.702851,-8.763300,4.179423,,,,,,Handover Attempt,342,227,Intraband,,,,,,,,,,
2022-12-18 07:00:22.761541,-8.763300,4.179422,,,,,,Handover Success,,,,Intra-LTE-HO Success,Inter[X2-Based] eNB HO,0.021,,,,,,,
2022-12-18 07:00:22.761820,-8.763300,4.179422,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,
2022-12-18 07:00:22.761870,-8.763300,4.179422,,,,,,Received RAR[True],,,,,,,,,,,,,
2022-12-18 07:00:22.761883,-8.763300,4.179422,,,,,,PRACH: Msg2(RAR),,,,,,,36,,,,,,
2022-12-18 07:00:22.761895,-8.763300,4.179422,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,
2022-12-18 07:00:23.000000,-8.763300,4.179420,0.000000,0.000000,0.000000,0.000000,LTE(2CA),,,,,,,,,227,Band 66,0.006,21.773,0.000,18.199
2022-12-18 07:00:24.000000,-8.763300,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.006,21.162,0.000,19.538
2022-12-18 07:00:25.000000,-8.763290,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,17.481,0.000,16.282
2022-12-18 07:00:26.000000,-8.763290,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.014,12.013,0.000,11.397
2022-12-18 07:00:27.000000,-8.763280,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,11.048,0.000,9.488
2022-12-18 07:00:28.000000,-8.763270,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,13.620,0.000,11.409
2022-12-18 07:00:29.000000,-8.763260,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,15.430,0.000,14.111
2022-12-18 07:00:30.000000,-8.763250,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,17.751,0.000,16.824
2022-12-18 07:00:31.000000,-8.763240,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,14.852,0.000,13.297
2022-12-18 07:00:32.000000,-8.763230,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.005,7.062,0.000,6.513
2022-12-18 07:00:33.000000,-8.763230,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,9.294,0.000,7.319
2022-12-18 07:00:34.000000,-8.763220,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,8.335,0.000,8.149
2022-12-18 07:00:35.000000,-8.763210,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,8.996,0.000,7.327
2022-12-18 07:00:36.000000,-8.763210,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.005,7.613,0.000,6.784
2022-12-18 07:00:37.000000,-8.763210,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,8.182,0.000,7.055
2022-12-18 07:00:38.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,8.746,0.000,7.319
2022-12-18 07:00:39.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,7.763,0.000,6.248
2022-12-18 07:00:40.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,8.522,0.000,8.141
2022-12-18 07:00:41.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,7.277,0.000,6.513
2022-12-18 07:00:42.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,8.582,0.000,6.513
2022-12-18 07:00:43.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,10.166,0.000,9.769
2022-12-18 07:00:44.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,7.928,0.000,7.590
2022-12-18 07:00:45.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,7.205,0.000,6.519
2022-12-18 07:00:46.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,6.416,0.000,4.884
2022-12-18 07:00:47.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,6.058,0.000,5.964
2022-12-18 07:00:48.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,7.385,0.000,4.618
2022-12-18 07:00:49.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,6.755,0.000,6.784
2022-12-18 07:00:50.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,7.267,0.000,6.777
2022-12-18 07:00:51.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,7.306,0.000,6.248
2022-12-18 07:00:52.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,6.582,0.000,5.151
2022-12-18 07:00:53.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,6.493,0.000,5.704
2022-12-18 07:00:54.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,7.566,0.000,6.784
2022-12-18 07:00:55.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,7.703,0.000,6.784
2022-12-18 07:00:56.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,6.790,0.000,6.241
2022-12-18 07:00:57.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,6.605,0.000,6.513
2022-12-18 07:00:58.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,5.731,0.000,4.613
2022-12-18 07:00:59.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,5.891,0.000,5.156
2022-12-18 07:01:00.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,5.966,0.000,4.884
2022-12-18 07:01:01.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,6.363,0.000,5.699
2022-12-18 07:01:02.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,9.210,0.000,8.141
2022-12-18 07:01:03.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,6.147,0.000,5.156
2022-12-18 07:01:04.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,8.168,0.000,7.598
2022-12-18 07:01:05.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,7.692,0.000,6.513
2022-12-18 07:01:06.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.011,7.950,0.000,7.327
2022-12-18 07:01:07.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.011,7.749,0.000,5.970
2022-12-18 07:01:08.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.010,6.725,0.000,6.513
2022-12-18 07:01:09.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,7.023,0.000,5.427
2022-12-18 07:01:10.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,5.816,0.000,5.427
2022-12-18 07:01:11.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,5.702,0.000,4.342
2022-12-18 07:01:12.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,6.411,0.000,6.241
2022-12-18 07:01:13.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,5.416,0.000,4.884
2022-12-18 07:01:14.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,5.679,0.000,4.342
2022-12-18 07:01:15.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,6.940,0.000,6.513
2022-12-18 07:01:16.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,7.604,0.000,6.241
2022-12-18 07:01:17.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,7.981,0.000,7.327
2022-12-18 07:01:18.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,7.320,0.000,5.699
2022-12-18 07:01:19.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.003,8.236,0.000,6.784
2022-12-18 07:01:20.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,7.406,0.000,6.784
2022-12-18 07:01:21.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,5.639,0.000,4.613
2022-12-18 07:01:22.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,7.542,0.000,6.493
2022-12-18 07:01:23.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,11.389,0.000,9.526
2022-12-18 07:01:24.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.005,11.967,0.000,11.397
2022-12-18 07:01:25.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,13.009,0.000,11.397
2022-12-18 07:01:26.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,11.935,0.000,11.126
2022-12-18 07:01:27.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,12.010,0.000,10.583
2022-12-18 07:01:28.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,11.777,0.000,10.854
2022-12-18 07:01:29.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,11.140,0.000,10.040
2022-12-18 07:01:30.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,11.302,0.000,11.126
2022-12-18 07:01:31.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,11.325,0.000,10.040
2022-12-18 07:01:32.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,11.183,0.000,10.040
2022-12-18 07:01:33.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,12.442,0.000,11.397
2022-12-18 07:01:34.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,12.681,0.000,10.854
2022-12-18 07:01:35.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,11.199,0.000,10.040
2022-12-18 07:01:36.000000,-8.763200,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,9.823,0.000,10.030
2022-12-18 07:01:37.000000,-8.763190,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.008,8.959,0.000,7.055
2022-12-18 07:01:38.000000,-8.763190,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,10.762,0.000,9.235
2022-12-18 07:01:39.000000,-8.763180,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,12.390,0.000,12.211
2022-12-18 07:01:40.000000,-8.763170,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,10.649,0.000,10.040
2022-12-18 07:01:41.000000,-8.763160,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,11.534,0.000,9.498
2022-12-18 07:01:42.000000,-8.763160,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,10.695,0.000,10.572
2022-12-18 07:01:43.000000,-8.763150,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,11.772,0.000,10.040
2022-12-18 07:01:44.000000,-8.763140,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,9.315,0.000,9.235
2022-12-18 07:01:45.000000,-8.763130,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.009,10.244,0.000,8.955
2022-12-18 07:01:46.000000,-8.763120,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,11.574,0.000,10.040
2022-12-18 07:01:47.000000,-8.763110,4.179420,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,227,Band 66,0.004,10.495,0.000,9.217
