TIME_STAMP,Lon,Lat,API GPS Info GPS_Lon,API GPS Info GPS_Lat,API GPS Info Estimated accuracy,API GPS Info Speed,Event Technology,Event LTE Events,Event 5G-NR Events,HO Statistics Intra-LTE HO Source PCI,HO Statistics Intra-LTE HO Target PCI,HO Statistics Intra-LTE HO Band Type,HO Statistics Intra-LTE HO Result,HO Statistics Intra-LTE HO HO Type,HO Statistics Intra-LTE HO Duration [sec],Random Access Procedure Latency KPI Handover Latency(ms) (Chipset-Based),5G-NR RRC NR SCG Mobility Statistics NR SCG Mobility Type,5G-NR RRC ENDC MeNB PCell Change MeNB Pcell Change Type,5G-NR RRC NR SCG Mobility Statistics Duration [sec],5G-NR RRC NR SCG Release Statistics[NR to LTE] Duration [sec],Qualcomm 5G-NR MAC RACH Info Latency KPI Handover Latency[LTE to NR] [sec],Qualcomm 5G-NR MAC RACH Info Latency KPI Handover Latency[NR to NR] [sec],LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,5G KPI PCell RF Serving PCI,5G KPI PCell RF Band,5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-12-16 09:00:54.000000,-9.324310,4.497270,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,,,280,Band 66,,,,,,,0.000,0.000
2022-12-16 09:00:55.000000,-9.324330,4.497260,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,,,280,Band 66,,,,,,,0.000,0.000
2022-12-16 09:00:56.000000,-9.324340,4.497260,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,,,280,Band 66,,,,,,0.106,0.000,0.000
2022-12-16 09:00:56.694138,-9.324354,4.497260,,,,,,RRC Setup Start,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16 09:00:56.694522,-9.324354,4.497260,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16 09:00:56.694592,-9.324354,4.497260,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16 09:00:56.694608,-9.324354,4.497260,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16 09:00:56.694645,-9.324354,4.497260,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16 09:00:56.694662,-9.324354,4.497260,,,,,,Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16 09:00:56.695016,-9.324354,4.497260,,,,,,RRC Setup Success,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16 09:00:57.000000,-9.324360,4.497260,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,,,280,Band 66,,,,,0.017,0.013,0.000,0.000
2022-12-16 09:00:57.755835,-9.324375,4.497260,,,,,,eventB1_NR_r15,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16 09:00:58.000000,-9.324380,4.497260,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,,,280,Band 66,,,,,0.000,0.003,0.000,0.000
2022-12-16 09:00:59.000000,-9.324390,4.497250,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,,,280,Band 66,,,,,0.000,0.010,0.000,0.000
2022-12-16 09:01:00.000000,-9.324410,4.497250,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,,,280,Band 66,,,,,0.000,0.030,0.000,0.000
2022-12-16 09:01:00.105278,-9.324411,4.497250,,,,,,eventB1_NR_r15,,,,,,,,,,,,,,,,,,,,,,,,
