TIME_STAMP,Lon,Lat,API GPS Info GPS_Lon,API GPS Info GPS_Lat,API GPS Info Estimated accuracy,API GPS Info Speed,Event Technology,Event LTE Events,Event 5G-NR Events,HO Statistics Intra-LTE HO Source PCI,HO Statistics Intra-LTE HO Target PCI,HO Statistics Intra-LTE HO Band Type,HO Statistics Intra-LTE HO Result,HO Statistics Intra-LTE HO HO Type,HO Statistics Intra-LTE HO Duration [sec],Random Access Procedure Latency KPI Handover Latency(ms) (Chipset-Based),5G-NR RRC NR SCG Mobility Statistics NR SCG Mobility Type,5G-NR RRC ENDC MeNB PCell Change MeNB Pcell Change Type,5G-NR RRC NR SCG Mobility Statistics Duration [sec],5G-NR RRC NR SCG Release Statistics[NR to LTE] Duration [sec],Qualcomm 5G-NR MAC RACH Info Latency KPI Handover Latency[LTE to NR] [sec],Qualcomm 5G-NR MAC RACH Info Latency KPI Handover Latency[NR to NR] [sec],LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,5G KPI PCell RF Serving PCI,5G KPI PCell RF Band,5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-12-18 09:33:40.000000,-8.763760,4.189660,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,,,200,Band 2,,,,,,,0.000,0.000
2022-12-18 09:33:41.000000,-8.763760,4.189660,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000
2022-12-18 09:33:42.000000,-8.763760,4.189660,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,,,200,Band 2,,,,,,,0.000,0.000
2022-12-18 09:33:43.000000,-8.763760,4.189660,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,,,200,Band 2,,,,,,,0.000,0.000
2022-12-18 09:33:44.000000,-8.763760,4.189660,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000
2022-12-18 09:33:45.000000,-8.763760,4.189660,0.000000,0.000000,0.000000,0.000000,LTE(3CA),,,,,,,,,,,,,,,,200,Band 2,,,,,0.003,0.122,0.000,0.000
2022-12-18 09:33:45.725385,-8.763760,4.189660,,,,,,RRC Setup Start,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:45.725947,-8.763760,4.189660,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:45.726122,-8.763760,4.189660,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:45.726164,-8.763760,4.189660,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:45.726896,-8.763760,4.189660,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:45.726909,-8.763760,4.189660,,,,,,Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:45.728598,-8.763760,4.189660,,,,,,RRC Setup Success,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:45.802107,-8.763760,4.189660,,,,,,CA Config Attempt,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:45.885507,-8.763760,4.189660,,,,,,CA Config Success,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:45.973234,-8.763760,4.189660,,,,,,eventA1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:45.973431,-8.763760,4.189660,,,,,,eventA1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:45.973517,-8.763760,4.189660,,,,,,eventA1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:46.000000,-8.763760,4.189660,0.000000,0.000000,0.000000,0.000000,LTE(5CA),,,,,,,,,,,,,,,,200,Band 2,,,,,46.784,0.996,12.867,0.256
2022-12-18 09:33:46.019810,-8.763760,4.189660,,,,,,eventA1,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:47.000000,-8.763760,4.189660,0.000000,0.000000,0.000000,0.000000,LTE(5CA),,,,,,,,,,,,,,,,200,Band 2,,,,,124.095,0.634,83.363,1.050
2022-12-18 09:33:47.979499,-8.763760,4.189660,,,,,,eventB1_NR_r15,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:48.000000,-8.763760,4.189660,0.000000,0.000000,0.000000,0.000000,LTE(5CA),,,,,,,,,,,,,,,,200,Band 2,,,,,154.581,0.565,133.036,1.223
2022-12-18 09:33:48.487667,-8.763760,4.189660,,,,,,eventB1_NR_r15,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:48.969325,-8.763760,4.189660,,,,,,eventB1_NR_r15,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:49.000000,-8.763760,4.189660,0.000000,0.000000,0.000000,0.000000,5G-NR_NSA,,,,,,,,,,,,,,,,200,Band 2,775,n77,174.751,0.709,124.431,0.507,170.502,1.281
2022-12-18 09:33:49.079197,-8.763760,4.189660,,,,,,Handover Attempt,NR SCG Addition Attempt	 ,200,200,Intraband,,,,,NR SCG Addition[LTE to NR],,,,,,,,,,,,,,,
2022-12-18 09:33:49.128958,-8.763760,4.189660,,,,,,Handover Success,NR SCG Addition Success	 ,,,,Intra-LTE-HO Success,Unknown eNB HO,0.033,,,,0.033,,,,,,,,,,,,,
2022-12-18 09:33:49.130620,-8.763760,4.189660,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:49.152830,-8.763760,4.189660,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:49.153767,-8.763760,4.189660,,,,,,PRACH: Msg2(RAR),,,,,,,,68,,,,,,,,,,,,,,,,
2022-12-18 09:33:49.153883,-8.763760,4.189660,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:49.154372,-8.763760,4.189660,,,,,,Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:49.154409,-8.763760,4.189660,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:49.156280,-8.763760,4.189660,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,0.085,,,,,,,,,,,
2022-12-18 09:33:49.156280,-8.763760,4.189660,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:49.156280,-8.763760,4.189660,,,,,,,PRACH: Msg4,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:49.156280,-8.763760,4.189660,,,,,,,PRACH: Msg4[Pass]			,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18 09:33:49.156996,-8.763760,4.189660,,,,,,,PRACH: Msg5,,,,,,,,,,,,,,,,,,,,,,,
