TIME_STAMP,Lon,Lat,API GPS Info GPS_Lon,API GPS Info GPS_Lat,API GPS Info Estimated accuracy,API GPS Info Speed,Event Technology,Event LTE Events,Event 5G-NR Events,HO Statistics Intra-LTE HO Source PCI,HO Statistics Intra-LTE HO Target PCI,HO Statistics Intra-LTE HO Band Type,HO Statistics Intra-LTE HO Result,HO Statistics Intra-LTE HO HO Type,HO Statistics Intra-LTE HO Duration [sec],Random Access Procedure Latency KPI Handover Latency(ms) (Chipset-Based),5G-NR RRC NR SCG Mobility Statistics NR SCG Mobility Type,5G-NR RRC ENDC MeNB PCell Change MeNB Pcell Change Type,5G-NR RRC NR SCG Mobility Statistics Duration [sec],5G-NR RRC NR SCG Release Statistics[NR to LTE] Duration [sec],Qualcomm 5G-NR MAC RACH Info Latency KPI Handover Latency[LTE to NR] [sec],Qualcomm 5G-NR MAC RACH Info Latency KPI Handover Latency[NR to NR] [sec],LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,5G KPI PCell RF Serving PCI,5G KPI PCell RF Band,5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-12-19 08:18:33.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,,,151,Band 30,,,,,0.123,,0.000,0.000
2022-12-19 08:18:34.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,,,151,Band 30,,,,,,0.011,0.000,0.000
2022-12-19 08:18:35.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,,,151,Band 30,,,,,,,0.000,0.000
2022-12-19 08:18:36.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000
2022-12-19 08:18:37.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,,,151,Band 30,,,,,,,0.000,0.000
2022-12-19 08:18:38.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE,,,,,,,,,,,,,,,,151,Band 30,,,,,,,0.000,0.000
2022-12-19 08:18:39.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE(4CA),,,,,,,,,,,,,,,,151,Band 30,,,,,0.031,0.153,0.001,0.002
2022-12-19 08:18:39.554755,-8.761590,4.186530,,,,,,RRC Setup Start,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:39.555216,-8.761590,4.186530,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:39.555455,-8.761590,4.186530,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:39.555466,-8.761590,4.186530,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:39.555710,-8.761590,4.186530,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:39.555853,-8.761590,4.186530,,,,,,Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:39.556394,-8.761590,4.186530,,,,,,RRC Setup Success,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:39.628705,-8.761590,4.186530,,,,,,CA Config Attempt,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:39.676981,-8.761590,4.186530,,,,,,CA Config Success,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:39.737230,-8.761590,4.186530,,,,,,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:40.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE(4CA),,,,,,,,,,,,,,,,151,Band 30,,,,,30.063,0.773,21.983,0.446
2022-12-19 08:18:40.747145,-8.761590,4.186530,,,,,,eventA2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:40.747253,-8.761590,4.186530,,,,,,eventA2,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:40.803857,-8.761590,4.186530,,,,,,eventA6-r10,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:41.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE(3CA),,,,,,,,,,,,,,,,151,Band 30,,,,,61.432,0.331,53.181,0.772
2022-12-19 08:18:42.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE(3CA),,,,,,,,,,,,,,,,151,Band 30,,,,,60.798,0.267,55.463,0.716
2022-12-19 08:18:43.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE(3CA),,,,,,,,,,,,,,,,151,Band 30,,,,,54.575,0.261,51.674,0.666
2022-12-19 08:18:44.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE(3CA),,,,,,,,,,,,,,,,151,Band 30,,,,,59.887,0.316,52.070,0.657
2022-12-19 08:18:44.822343,-8.761590,4.186530,,,,,,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:45.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE(3CA),,,,,,,,,,,,,,,,151,Band 30,,,,,60.322,0.525,54.161,0.669
2022-12-19 08:18:46.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE(3CA),,,,,,,,,,,,,,,,151,Band 30,,,,,59.793,0.369,54.539,0.701
2022-12-19 08:18:47.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE(3CA),,,,,,,,,,,,,,,,151,Band 30,,,,,62.649,0.380,57.349,0.769
2022-12-19 08:18:48.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE(3CA),,,,,,,,,,,,,,,,151,Band 30,,,,,57.755,0.443,54.077,0.639
2022-12-19 08:18:49.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE(3CA),,,,,,,,,,,,,,,,151,Band 30,,,,,50.425,0.483,44.593,0.617
2022-12-19 08:18:49.945429,-8.761590,4.186530,,,,,,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:50.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE(3CA),,,,,,,,,,,,,,,,151,Band 30,,,,,53.372,0.495,47.545,0.562
2022-12-19 08:18:51.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE(3CA),,,,,,,,,,,,,,,,151,Band 30,,,,,63.986,0.412,56.617,0.696
2022-12-19 08:18:52.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE(3CA),,,,,,,,,,,,,,,,151,Band 30,,,,,62.885,0.693,55.175,0.612
2022-12-19 08:18:53.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE(3CA),,,,,,,,,,,,,,,,151,Band 30,,,,,59.357,0.695,56.010,0.661
2022-12-19 08:18:53.511500,-8.761590,4.186530,,,,,,eventA5,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:53.911210,-8.761590,4.186530,,,,,,eventA5,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:54.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE(3CA),,,,,,,,,,,,,,,,151,Band 30,,,,,54.164,0.690,49.032,0.531
2022-12-19 08:18:54.944867,-8.761590,4.186530,,,,,,eventA5,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:55.000000,-8.761590,4.186530,0.000000,0.000000,0.000000,0.000000,LTE(3CA),,,,,,,,,,,,,,,,151,Band 30,,,,,58.248,0.557,52.292,0.628
2022-12-19 08:18:55.062502,-8.761590,4.186530,,,,,,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 08:18:55.999983,-8.761590,4.186530,,,,,,eventA5,,,,,,,,,,,,,,,,,,,,,,,,
