TIME_STAMP,Lon,Lat,API GPS Info GPS_Lon,API GPS Info GPS_Lat,API GPS Info Estimated accuracy,API GPS Info Speed,Event Technology,Event LTE Events,Event 5G-NR Events,HO Statistics Intra-LTE HO Source PCI,HO Statistics Intra-LTE HO Target PCI,HO Statistics Intra-LTE HO Band Type,HO Statistics Intra-LTE HO Result,HO Statistics Intra-LTE HO HO Type,HO Statistics Intra-LTE HO Duration [sec],Random Access Procedure Latency KPI Handover Latency(ms) (Chipset-Based),5G-NR RRC NR SCG Mobility Statistics NR SCG Mobility Type,5G-NR RRC ENDC MeNB PCell Change MeNB Pcell Change Type,5G-NR RRC NR SCG Mobility Statistics Duration [sec],Qualcomm 5G-NR MAC RACH Info Latency KPI Handover Latency[LTE to NR] [sec],Qualcomm 5G-NR MAC RACH Info Latency KPI Handover Latency[NR to NR] [sec],LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,5G KPI PCell RF Serving PCI,5G KPI PCell RF Band,5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps]
2022-12-19 06:40:27.000000,-87.624023,41.794338,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000
2022-12-19 06:40:28.000000,-87.624023,41.794338,-87.624025,41.794340,3.807638,7.010000,LTE,,,,,,,,,,,,,,,331,Band 66,,,,,,,0.000,0.000
2022-12-19 06:40:29.000000,-87.623924,41.794338,-87.623926,41.794339,3.790092,8.040000,LTE,,,,,,,,,,,,,,,331,Band 66,,,,,,,0.000,0.000
2022-12-19 06:40:30.000000,-87.623817,41.794334,-87.623817,41.794335,3.790092,9.140000,LTE,,,,,,,,,,,,,,,331,Band 66,,,,,,,0.000,0.000
2022-12-19 06:40:31.000000,-87.623688,41.794334,-87.623689,41.794336,3.819433,10.170000,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000
2022-12-19 06:40:32.000000,-87.623558,41.794338,-87.623555,41.794338,3.790092,11.040000,LTE,,,,,,,,,,,,,,,331,Band 66,,,,,,,0.000,0.000
2022-12-19 06:40:33.000000,-87.623413,41.794342,-87.623411,41.794342,3.790092,11.780000,LTE(3CA),,,,,,,,,,,,,,,331,Band 66,,,,,0.041,0.026,0.000,0.000
2022-12-19 06:40:33.582855,-87.623322,41.794346,,,,,,RRC Setup Start,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:33.582942,-87.623322,41.794346,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:33.582970,-87.623322,41.794346,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:33.582976,-87.623322,41.794346,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:33.582992,-87.623322,41.794346,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:33.582998,-87.623322,41.794346,,,,,,Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:33.583137,-87.623322,41.794346,,,,,,RRC Setup Success,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:33.644467,-87.623314,41.794346,,,,,,CA Config Attempt,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:33.733566,-87.623299,41.794346,,,,,,CA Config Success,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:34.000000,-87.623260,41.794346,-87.623261,41.794345,3.790092,12.420000,LTE(3CA),,,,,,,,,,,,,,,331,Band 66,,,,,39.998,0.960,15.651,0.270
2022-12-19 06:40:35.000000,-87.623093,41.794327,-87.623093,41.794326,4.150590,13.040000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,121,n77,106.580,0.267,130.567,0.440,102.862,1.111
2022-12-19 06:40:35.784472,-87.622971,41.794334,,,,,,eventB1_NR_r15,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:35.833914,-87.622955,41.794338,,,,,,Handover Attempt,NR SCG Addition Attempt	 ,331,331,Intraband,,,,,NR SCG Addition[LTE to NR],,,,,,,,,,,,,,
2022-12-19 06:40:35.881897,-87.622948,41.794338,,,,,,Handover Success,NR SCG Addition Success	 ,,,,Intra-LTE-HO Success,Unknown eNB HO,0.020,,,,0.020,,,,,,,,,,,,
2022-12-19 06:40:35.924439,-87.622948,41.794338,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:35.924482,-87.622948,41.794338,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:35.924727,-87.622948,41.794338,,,,,,Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:35.924735,-87.622948,41.794338,,,,,,PRACH: Msg2(RAR),,,,,,,,62,,,,,,,,,,,,,,,
2022-12-19 06:40:35.924783,-87.622948,41.794338,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:35.924840,-87.622948,41.794338,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,0.066,,,,,,,,,,,
2022-12-19 06:40:35.924840,-87.622948,41.794338,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:35.924840,-87.622948,41.794338,,,,,,,PRACH: Msg4,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:35.924840,-87.622948,41.794338,,,,,,,PRACH: Msg4[Pass]			,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:35.924907,-87.622948,41.794338,,,,,,,PRACH: Msg5,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:36.000000,-87.622932,41.794338,-87.622935,41.794340,4.387182,13.580000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,121,n77,223.584,0.584,115.669,0.132,191.946,1.239
2022-12-19 06:40:37.000000,-87.622772,41.794342,-87.622771,41.794342,4.714492,13.480000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,121,n77,215.781,0.414,346.241,0.205,458.846,1.150
2022-12-19 06:40:38.000000,-87.622604,41.794346,-87.622603,41.794345,4.872762,13.550000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,121,n77,147.133,0.687,309.773,0.480,472.928,0.876
2022-12-19 06:40:39.000000,-87.622444,41.794350,-87.622442,41.794349,4.370765,13.300000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,121,n77,166.452,0.492,390.364,0.214,407.983,0.927
2022-12-19 06:40:40.000000,-87.622284,41.794353,-87.622283,41.794354,4.608208,13.360000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,121,n77,218.335,0.462,401.355,0.215,544.930,0.857
2022-12-19 06:40:41.000000,-87.622116,41.794357,-87.622119,41.794357,4.367451,13.480000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,121,n77,215.715,0.459,403.094,0.211,560.743,1.162
2022-12-19 06:40:42.000000,-87.621956,41.794361,-87.621952,41.794360,4.291094,13.730000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,121,n77,167.881,0.588,405.072,0.214,524.648,1.091
2022-12-19 06:40:43.000000,-87.621780,41.794365,-87.621783,41.794365,4.106071,13.900000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,121,n77,152.636,0.493,363.773,0.220,517.382,1.213
2022-12-19 06:40:44.000000,-87.621613,41.794365,-87.621614,41.794367,4.020303,13.970000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,121,n77,137.590,0.488,312.292,0.229,412.583,1.149
2022-12-19 06:40:45.000000,-87.621445,41.794369,-87.621447,41.794370,3.988624,13.700000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,121,n77,139.721,0.475,301.267,0.221,410.678,1.112
2022-12-19 06:40:46.000000,-87.621284,41.794369,-87.621282,41.794369,3.826678,13.470000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,121,n77,167.680,0.464,302.300,0.216,404.919,1.248
2022-12-19 06:40:47.000000,-87.621124,41.794373,-87.621125,41.794372,3.899373,13.040000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,121,n77,145.442,0.424,232.216,0.211,403.820,1.008
2022-12-19 06:40:47.485311,-87.621048,41.794373,,,,,,,eventA3,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:47.532009,-87.621040,41.794376,,,,,,,NR SCG Modification Attempt,,,,,,,,NR SCG Modification[NR to NR],,,,,,,,,,,,,,
2022-12-19 06:40:47.582947,-87.621033,41.794376,,,,,,,NR SCG Modification Success,,,,,,,,,,0.021,,,,,,,,,,,,
2022-12-19 06:40:47.591746,-87.621033,41.794376,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:47.591957,-87.621033,41.794376,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,0.066,,,,,,,,,,
2022-12-19 06:40:47.591957,-87.621033,41.794376,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:47.591957,-87.621033,41.794376,,,,,,,PRACH: Msg4,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:47.591957,-87.621033,41.794376,,,,,,,PRACH: Msg4[Pass]			,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:47.614828,-87.621033,41.794376,,,,,,,PRACH: Msg5,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:40:48.000000,-87.620972,41.794376,-87.620970,41.794375,4.105527,12.740000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,143.211,0.618,221.515,0.343,294.879,1.061
2022-12-19 06:40:49.000000,-87.620819,41.794376,-87.620815,41.794376,4.342946,12.690000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,146.133,0.364,234.119,0.217,346.872,1.138
2022-12-19 06:40:50.000000,-87.620659,41.794380,-87.620662,41.794379,4.129539,12.910000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,135.381,0.330,224.554,0.201,312.723,1.029
2022-12-19 06:40:51.000000,-87.620506,41.794384,-87.620503,41.794384,3.910185,13.220000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,154.236,0.534,236.242,0.272,346.361,1.150
2022-12-19 06:40:52.000000,-87.620338,41.794388,-87.620342,41.794386,4.137214,13.440000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,141.834,0.497,220.200,0.200,339.737,1.061
2022-12-19 06:40:53.000000,-87.620178,41.794388,-87.620179,41.794388,4.094713,13.640000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,87.572,0.377,194.857,0.376,279.299,1.042
2022-12-19 06:40:54.000000,-87.620010,41.794395,-87.620013,41.794394,4.086652,13.750000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,72.942,0.515,172.520,0.196,230.626,1.037
2022-12-19 06:40:55.000000,-87.619843,41.794395,-87.619846,41.794396,4.036825,13.740000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,134.154,0.352,170.654,0.212,238.956,1.137
2022-12-19 06:40:56.000000,-87.619682,41.794395,-87.619683,41.794397,4.071867,13.500000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,142.257,0.477,148.074,0.187,252.573,0.999
2022-12-19 06:40:57.000000,-87.619522,41.794399,-87.619522,41.794401,4.377006,13.330000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,156.472,0.440,151.239,0.208,264.210,0.995
2022-12-19 06:40:58.000000,-87.619362,41.794403,-87.619364,41.794403,4.711755,12.940000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,144.244,0.323,149.317,0.218,270.406,1.034
2022-12-19 06:40:59.000000,-87.619217,41.794407,-87.619215,41.794406,4.230478,12.270000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,129.292,0.427,149.888,0.218,246.004,1.009
2022-12-19 06:41:00.000000,-87.619072,41.794407,-87.619069,41.794405,4.178123,11.930000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,141.107,0.336,144.493,0.206,249.763,0.985
2022-12-19 06:41:01.000000,-87.618927,41.794407,-87.618929,41.794408,4.454864,11.660000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,142.592,0.328,134.985,0.212,246.518,1.058
2022-12-19 06:41:02.000000,-87.618797,41.794411,-87.618796,41.794410,4.476074,10.910000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,169.264,0.418,127.077,0.193,246.409,1.079
2022-12-19 06:41:03.000000,-87.618668,41.794411,-87.618666,41.794409,3.934541,10.590000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,159.832,0.437,117.602,0.178,258.830,1.095
2022-12-19 06:41:04.000000,-87.618546,41.794411,-87.618543,41.794411,4.245416,10.260000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,170.815,0.342,113.893,0.216,246.507,1.122
2022-12-19 06:41:05.000000,-87.618423,41.794415,-87.618423,41.794415,4.237964,9.940000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,173.079,0.365,107.804,0.209,235.883,1.066
2022-12-19 06:41:06.000000,-87.618309,41.794422,-87.618310,41.794420,3.853164,9.520000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,165.402,0.312,104.493,0.173,234.569,1.158
2022-12-19 06:41:07.000000,-87.618202,41.794422,-87.618199,41.794423,3.922842,9.100000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,174.883,0.375,89.007,0.166,232.627,1.043
2022-12-19 06:41:08.000000,-87.618088,41.794430,-87.618090,41.794428,3.828381,8.780000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,176.191,0.349,81.020,0.175,218.118,1.115
2022-12-19 06:41:09.000000,0.000000,0.000000,0.000000,0.000000,77.599998,0.000000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,153.155,0.452,80.048,0.162,216.602,0.985
2022-12-19 06:41:10.000000,-87.617897,41.794434,-87.617894,41.794432,3.823037,7.620000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,156.303,0.478,76.514,0.162,204.467,1.225
2022-12-19 06:41:11.000000,-87.617805,41.794434,-87.617805,41.794433,3.822235,7.190000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,157.973,0.362,70.702,0.189,213.206,1.100
2022-12-19 06:41:12.000000,-87.617729,41.794434,-87.617730,41.794433,3.822193,5.950000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,152.136,0.351,73.116,0.162,201.816,1.221
2022-12-19 06:41:13.000000,-87.617668,41.794434,-87.617670,41.794435,3.829684,4.680000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,116.312,0.651,77.266,0.152,168.710,0.969
2022-12-19 06:41:14.000000,-87.617630,41.794437,-87.617629,41.794436,3.826863,3.090000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,130.906,0.601,80.908,0.163,176.029,1.198
2022-12-19 06:41:15.000000,-87.617599,41.794434,-87.617603,41.794435,3.799627,1.730000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,138.494,0.336,76.136,0.159,202.183,1.211
2022-12-19 06:41:16.000000,-87.617584,41.794434,-87.617585,41.794433,3.824806,1.430000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,140.238,0.316,64.927,0.150,180.830,1.143
2022-12-19 06:41:17.000000,-87.617569,41.794434,-87.617567,41.794432,3.820448,1.440000,5G-NR_NSA,,,,,,,,,,,,,,,331,Band 66,56,n77,119.727,0.826,45.465,0.455,151.494,0.957
2022-12-19 06:41:17.370365,-87.617561,41.794434,,,,,,eventA3,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:17.448366,-87.617561,41.794434,,,,,,Handover Attempt,NR SCG Modification Attempt,331,227,Intraband,,,,,NR SCG Modification[NR to NR],Unknown,,,,,,,,,,,,,
2022-12-19 06:41:17.524945,-87.617554,41.794434,,,,,,Handover Success,NR SCG Modification Success,,,,Intra-LTE-HO Success,Inter[X2-Based] eNB HO,0.044,,,,0.044,,,,,,,,,,,,
2022-12-19 06:41:17.525203,-87.617554,41.794434,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:17.525380,-87.617554,41.794434,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:17.525786,-87.617554,41.794434,,,,,,Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:17.525799,-87.617554,41.794434,,,,,,PRACH: Msg2(RAR),,,,,,,,61,,,,,,,,,,,,,,,
2022-12-19 06:41:17.525888,-87.617554,41.794434,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:17.526147,-87.617554,41.794434,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,0.065,,,,,,,,,,
2022-12-19 06:41:17.526147,-87.617554,41.794434,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:17.526147,-87.617554,41.794434,,,,,,,PRACH: Msg4,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:17.526147,-87.617554,41.794434,,,,,,,PRACH: Msg4[Pass]			,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:17.526282,-87.617554,41.794434,,,,,,,PRACH: Msg5,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:18.000000,-87.617546,41.794434,-87.617547,41.794433,3.821070,1.850000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,149.319,0.285,23.633,0.142,151.345,1.145
2022-12-19 06:41:19.000000,-87.617516,41.794430,-87.617515,41.794431,3.821103,2.870000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,154.076,0.289,36.813,0.196,155.938,1.079
2022-12-19 06:41:20.000000,-87.617470,41.794430,-87.617471,41.794431,3.818115,3.890000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,192.741,0.330,48.709,0.198,196.744,1.189
2022-12-19 06:41:21.000000,-87.617416,41.794430,-87.617416,41.794430,3.819512,4.830000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,173.256,0.329,48.886,0.173,223.002,1.044
2022-12-19 06:41:22.000000,-87.617355,41.794430,-87.617352,41.794430,3.818254,5.630000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,172.034,0.404,49.346,0.184,182.578,1.014
2022-12-19 06:41:23.000000,-87.617279,41.794430,-87.617277,41.794430,3.799212,6.470000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,157.158,0.330,50.168,0.197,183.926,1.107
2022-12-19 06:41:24.000000,-87.617195,41.794430,-87.617195,41.794430,3.824491,6.920000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,158.154,0.318,55.742,0.186,192.986,0.989
2022-12-19 06:41:25.000000,-87.617111,41.794430,-87.617107,41.794430,3.822089,7.510000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,188.524,0.373,44.146,0.190,197.852,1.012
2022-12-19 06:41:26.000000,-87.617012,41.794434,-87.617013,41.794432,3.819991,8.120000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,131.015,0.302,41.284,0.187,175.564,1.044
2022-12-19 06:41:27.000000,-87.616913,41.794434,-87.616910,41.794433,3.822588,8.700000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,161.395,0.337,40.685,0.195,168.607,0.961
2022-12-19 06:41:28.000000,-87.616806,41.794437,-87.616806,41.794436,3.958077,8.700000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,138.682,0.500,37.092,0.190,152.522,0.856
2022-12-19 06:41:29.000000,-87.616699,41.794437,-87.616703,41.794439,3.914512,8.630000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,119.281,0.365,44.121,0.208,149.733,0.950
2022-12-19 06:41:30.000000,-87.616600,41.794441,-87.616600,41.794441,3.824193,8.530000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,134.498,0.274,57.785,0.193,154.596,0.980
2022-12-19 06:41:31.000000,-87.616501,41.794441,-87.616498,41.794442,3.822866,8.490000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,179.988,0.295,51.942,0.197,201.862,1.029
2022-12-19 06:41:32.000000,-87.616394,41.794441,-87.616398,41.794442,3.822493,8.350000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,163.678,0.294,41.669,0.199,196.550,1.029
2022-12-19 06:41:33.000000,-87.616302,41.794445,-87.616299,41.794444,3.823534,8.210000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,145.148,0.278,49.717,0.192,174.730,1.017
2022-12-19 06:41:34.000000,-87.616203,41.794445,-87.616201,41.794445,3.823280,8.120000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,172.689,0.396,49.804,0.188,153.927,0.816
2022-12-19 06:41:35.000000,-87.616104,41.794453,-87.616104,41.794451,3.823318,7.980000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,233.271,0.328,50.218,0.200,240.624,1.224
2022-12-19 06:41:36.000000,-87.616005,41.794453,-87.616007,41.794451,9.974257,8.300000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,237.484,0.311,38.232,0.189,244.656,0.949
2022-12-19 06:41:37.000000,-87.615898,41.794456,-87.615900,41.794455,9.966966,9.010000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,213.008,0.384,41.945,0.204,224.847,1.133
2022-12-19 06:41:38.000000,-87.615791,41.794460,-87.615789,41.794459,9.970938,9.440000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,237.789,0.322,66.403,0.197,242.566,1.051
2022-12-19 06:41:39.000000,-87.615677,41.794464,-87.615676,41.794462,9.968982,9.430000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,206.046,0.328,64.851,0.206,260.067,1.098
2022-12-19 06:41:40.000000,-87.615562,41.794464,-87.615562,41.794464,9.969044,9.450000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,234.900,0.295,54.684,0.210,244.302,0.997
2022-12-19 06:41:41.000000,-87.615448,41.794464,-87.615448,41.794463,9.978848,9.480000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,268.310,0.325,37.701,0.199,272.348,1.125
2022-12-19 06:41:42.000000,-87.615334,41.794456,-87.615335,41.794458,9.977167,9.430000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,230.272,0.292,39.933,0.217,247.322,1.065
2022-12-19 06:41:43.000000,-87.615219,41.794449,-87.615222,41.794450,9.972229,9.410000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,214.398,0.356,41.557,0.229,246.038,1.152
2022-12-19 06:41:44.000000,-87.615112,41.794437,-87.615109,41.794437,9.983672,9.400000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,240.448,0.572,29.986,0.183,207.141,1.044
2022-12-19 06:41:45.000000,-87.614998,41.794422,-87.615000,41.794421,3.836229,9.400000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,234.725,0.300,28.593,0.222,252.459,1.029
2022-12-19 06:41:46.000000,-87.614891,41.794392,-87.614894,41.794393,3.818031,9.340000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,136.860,0.449,33.327,0.216,172.045,0.775
2022-12-19 06:41:47.000000,-87.614792,41.794361,-87.614793,41.794359,3.816007,9.300000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,56,n77,213.014,0.572,26.013,0.234,144.270,1.035
2022-12-19 06:41:47.109557,-87.614784,41.794357,,,,,,,eventA3,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:47.164958,-87.614777,41.794353,,,,,,,NR SCG Modification Attempt,,,,,,,,NR SCG Modification[NR to NR],,,,,,,,,,,,,,
2022-12-19 06:41:47.199868,-87.614777,41.794353,,,,,,,NR SCG Modification Success,,,,,,,,,,0.020,,,,,,,,,,,,
2022-12-19 06:41:47.242042,-87.614769,41.794350,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:47.242230,-87.614769,41.794350,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,0.069,,,,,,,,,,
2022-12-19 06:41:47.242230,-87.614769,41.794350,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:47.242230,-87.614769,41.794350,,,,,,,PRACH: Msg4,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:47.242230,-87.614769,41.794350,,,,,,,PRACH: Msg4[Pass]			,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:47.242280,-87.614769,41.794350,,,,,,,PRACH: Msg5,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:48.000000,-87.614700,41.794319,-87.614697,41.794320,3.813213,9.130000,5G-NR_NSA,,,,,,,,,,,,,,,227,Band 66,358,n77,192.697,0.395,23.995,0.203,224.687,1.094
2022-12-19 06:41:48.839308,-87.614624,41.794285,,,,,,eventA3,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:48.920651,-87.614616,41.794281,,,,,,Handover Attempt,NR SCG Modification Attempt,227,358,Intraband,,,,,NR SCG Modification[NR to NR],Intra-MeNB PCell Change,,,,,,,,,,,,,
2022-12-19 06:41:48.958206,-87.614616,41.794277,,,,,,Handover Success,NR SCG Modification Success,,,,Intra-LTE-HO Success,Inter[X2-Based] eNB HO,0.021,,,,0.021,,,,,,,,,,,,
2022-12-19 06:41:48.958330,-87.614616,41.794277,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:48.958439,-87.614616,41.794277,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:48.958468,-87.614616,41.794277,,,,,,Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:48.958471,-87.614616,41.794277,,,,,,PRACH: Msg2(RAR),,,,,,,,39,,,,,,,,,,,,,,,
2022-12-19 06:41:48.958552,-87.614616,41.794277,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:48.958686,-87.614609,41.794277,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,0.049,,,,,,,,,,
2022-12-19 06:41:48.958686,-87.614609,41.794277,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:48.958686,-87.614609,41.794277,,,,,,,PRACH: Msg4,,,,,,,,,,,,,,,,,,,,,,
2022-12-19 06:41:48.958686,-87.614609,41.794277,,,,,,,PRACH: Msg4[Pass]			,,,,,,,,,,,,,,,,,,,,,,
