,HandoverType,Radio Time,4G Configuration Duration,5G Configuration Duration
153,5GSA_5GSA,,,0.047
154,5GSA_5GSA,,,0.046
155,5GSA_5GSA,,,0.048
156,5GSA_5GSA,,,0.048
157,5GSA_5GSA,,,0.049
158,5GSA_5GSA,,,0.049
159,5GSA_5GSA,,,0.049
160,5GSA_5GSA,,,0.049
161,5GSA_5GSA,,,0.047
162,5GSA_5GSA,,,0.047
163,5GSA_5GSA,,,0.051
164,5GSA_5GSA,,,0.047
165,5GSA_5GSA,,,0.049
166,5GSA_5GSA,,,0.05
167,5GSA_5GSA,,,0.05
168,5GSA_5GSA,,,0.048
169,5GSA_5GSA,,,0.047
170,5GSA_5GSA,,,0.047
171,5GSA_5GSA,,,0.049
172,5GSA_5GSA,,,0.047
173,5GSA_5GSA,,,0.049
174,5GSA_5GSA,,,0.048
175,5GSA_5GSA,,,0.049
176,5GSA_5GSA,,,0.049
